lender,score_b,age,at_risk,d_chargeoff,d_competing,aj_chargeoff,aj_lo95,aj_hi95,km_chargeoff,n_loans,entry_age_median
carmax,740,16,4009,1,61,0.0038580939990866077,0.002287275245541646,0.0056902038671439335,0.004369285227034836,9582,3.0
carmax,740,17,3947,1,68,0.004059902562671034,0.002485857300385218,0.0058985705982513926,0.004621535218109929,9582,3.0
carmax,740,18,3878,5,74,0.005068945380593163,0.0034062203289949907,0.007129966391031253,0.0059049009540329545,9582,3.0
carmax,740,19,3799,2,68,0.005472562507762014,0.00365998731621088,0.007848604253275283,0.006428246623443878,9582,3.0
carmax,740,20,3729,0,64,0.005472562507762014,0.00365998731621088,0.007848604253275283,0.006428246623443878,9582,3.0
carmax,740,21,3266,0,68,0.005472562507762014,0.00365998731621088,0.007848604253275283,0.006428246623443878,9582,3.0
carmax,740,22,2417,4,48,0.006671120880620054,0.004657749930986602,0.009306107373637311,0.008072552379962739,9582,3.0
carmax,740,23,1579,1,21,0.007119916091482826,0.005106553981201409,0.009504689854724453,0.008700752156796221,9582,3.0
carmax,740,24,810,1,17,0.007982600219030155,0.005478446832478045,0.011080719843015447,0.009924578388701422,9582,3.0
carmax,740,25,391,0,6,0.007982600219030155,0.005478446832478045,0.011080719843015447,0.009924578388701422,9582,3.0
carmax,740,26,0,0,0,0.007982600219030155,0.005478446832478045,0.011080719843015447,0.009924578388701422,9582,3.0
carmax,740,27,0,0,0,0.007982600219030155,0.005478446832478045,0.011080719843015447,0.009924578388701422,9582,3.0
carmax,740,28,0,0,0,0.007982600219030155,0.005478446832478045,0.011080719843015447,0.009924578388701422,9582,3.0
carmax,740,29,0,0,0,0.007982600219030155,0.005478446832478045,0.011080719843015447,0.009924578388701422,9582,3.0
carmax,740,30,0,0,0,0.007982600219030155,0.005478446832478045,0.011080719843015447,0.009924578388701422,9582,3.0
carmax,740,31,0,0,0,0.007982600219030155,0.005478446832478045,0.011080719843015447,0.009924578388701422,9582,3.0
carmax,740,32,0,0,0,0.007982600219030155,0.005478446832478045,0.011080719843015447,0.009924578388701422,9582,3.0
carmax,740,33,0,0,0,0.007982600219030155,0.005478446832478045,0.011080719843015447,0.009924578388701422,9582,3.0
carmax,740,34,0,0,0,0.007982600219030155,0.005478446832478045,0.011080719843015447,0.009924578388701422,9582,3.0
carmax,740,35,0,0,0,0.007982600219030155,0.005478446832478045,0.011080719843015447,0.009924578388701422,9582,3.0
carmax,740,36,0,0,0,0.007982600219030155,0.005478446832478045,0.011080719843015447,0.009924578388701422,9582,3.0
carmax,760,0,0,0,0,0.0,0.0,0.0,0.0,9944,3.0
carmax,760,1,1444,0,5,0.0,0.0,0.0,0.0,9944,3.0
carmax,760,2,4105,0,33,0.0,0.0,0.0,0.0,9944,3.0
carmax,760,3,6498,1,82,0.00015212777086131665,0.0,0.0006025510307863874,0.00015389350569405824,9944,3.0
carmax,760,4,8240,0,116,0.00015212777086131665,0.0,0.0006025510307863874,0.00015389350569405824,9944,3.0
carmax,760,5,8960,2,114,0.0003668959085718563,0.0,0.0008464933433353238,0.00037707344017934297,9944,3.0
carmax,760,6,8827,0,125,0.0003668959085718563,0.0,0.0008464933433353238,0.00037707344017934297,9944,3.0
carmax,760,7,7256,1,96,0.0004959278607292576,0.00010714256154306083,0.0010359278584553308,0.0005148384521087568,9944,3.0
carmax,760,8,5860,0,85,0.0004959278607292576,0.00010714256154306083,0.0010359278584553308,0.0005148384521087568,9944,3.0
carmax,760,9,5065,0,78,0.0004959278607292576,0.00010714256154306083,0.0010359278584553308,0.0005148384521087568,9944,3.0
carmax,760,10,4753,1,67,0.0006845080672736617,0.00015135899461089127,0.0012922176077353954,0.0007251235692028457,9944,3.0
carmax,760,11,4513,1,56,0.0008802754653814687,0.00015135899461089127,0.0017302624368246628,0.0009465449909690227,9944,3.0
carmax,760,12,4456,1,69,0.0010760428634892759,0.00034502314659415453,0.001966434713641128,0.0011707490876945448,9944,3.0
carmax,760,13,4386,0,77,0.0010760428634892759,0.00034502314659415453,0.001966434713641128,0.0011707490876945448,9944,3.0
carmax,760,14,4309,1,62,0.001271810261597083,0.0005387572662965083,0.0021962131933403826,0.0014025497957270705,9944,3.0
carmax,760,15,4246,3,61,0.001859112455920504,0.0008751308446914895,0.003144864987012446,0.002108106166573198,9944,3.0
carmax,760,16,4182,4,67,0.002642182048351732,0.0014059213129273276,0.003995485462814357,0.0030625699579012178,9944,3.0
carmax,760,17,4111,3,78,0.0032294842426751533,0.0017186275079948679,0.004686311373484378,0.0037900845018384866,9944,3.0
carmax,760,18,4030,1,70,0.0034252516407829604,0.001865250338196259,0.005017626141084739,0.004037282992036539,9944,3.0
carmax,760,19,3959,0,84,0.0034252516407829604,0.001865250338196259,0.005017626141084739,0.004037282992036539,9944,3.0
carmax,760,20,3875,2,75,0.0038167864369985744,0.00238976660120726,0.005499860861963478,0.0045513282653310005,9944,3.0
carmax,760,21,3348,2,64,0.004260946877866825,0.002772459704453024,0.006203534428618984,0.005145980996355326,9944,3.0
carmax,760,22,2459,1,31,0.004557354882529207,0.0029905532554099818,0.006697430444082396,0.005550557661261224,9944,3.0
carmax,760,23,1656,0,35,0.004557354882529207,0.0029905532554099818,0.006697430444082396,0.005550557661261224,9944,3.0
carmax,760,24,846,0,17,0.004557354882529207,0.0029905532554099818,0.006697430444082396,0.005550557661261224,9944,3.0
carmax,760,25,416,0,1,0.004557354882529207,0.0029905532554099818,0.006697430444082396,0.005550557661261224,9944,3.0
carmax,760,26,0,0,0,0.004557354882529207,0.0029905532554099818,0.006697430444082396,0.005550557661261224,9944,3.0
carmax,760,27,0,0,0,0.004557354882529207,0.0029905532554099818,0.006697430444082396,0.005550557661261224,9944,3.0
carmax,760,28,0,0,0,0.004557354882529207,0.0029905532554099818,0.006697430444082396,0.005550557661261224,9944,3.0
carmax,760,29,0,0,0,0.004557354882529207,0.0029905532554099818,0.006697430444082396,0.005550557661261224,9944,3.0
carmax,760,30,0,0,0,0.004557354882529207,0.0029905532554099818,0.006697430444082396,0.005550557661261224,9944,3.0
carmax,760,31,0,0,0,0.004557354882529207,0.0029905532554099818,0.006697430444082396,0.005550557661261224,9944,3.0
carmax,760,32,0,0,0,0.004557354882529207,0.0029905532554099818,0.006697430444082396,0.005550557661261224,9944,3.0
carmax,760,33,0,0,0,0.004557354882529207,0.0029905532554099818,0.006697430444082396,0.005550557661261224,9944,3.0
carmax,760,34,0,0,0,0.004557354882529207,0.0029905532554099818,0.006697430444082396,0.005550557661261224,9944,3.0
carmax,760,35,0,0,0,0.004557354882529207,0.0029905532554099818,0.006697430444082396,0.005550557661261224,9944,3.0
carmax,760,36,0,0,0,0.004557354882529207,0.0029905532554099818,0.006697430444082396,0.005550557661261224,9944,3.0
carmax,780,0,0,0,0,0.0,0.0,0.0,0.0,9764,3.0
carmax,780,1,1435,0,4,0.0,0.0,0.0,0.0,9764,3.0
carmax,780,2,4014,0,36,0.0,0.0,0.0,0.0,9764,3.0
carmax,780,3,6473,0,81,0.0,0.0,0.0,0.0,9764,3.0
carmax,780,4,8046,0,112,0.0,0.0,0.0,0.0,9764,3.0
carmax,780,5,8771,1,135,0.00010971584682868328,0.0,0.0003298609528921182,0.00011401208528105666,9764,3.0
carmax,780,6,8618,0,111,0.00010971584682868328,0.0,0.0003298609528921182,0.00011401208528105666,9764,3.0
carmax,780,7,7114,0,105,0.00010971584682868328,0.0,0.0003298609528921182,0.00011401208528105666,9764,3.0
carmax,780,8,5718,2,88,0.00043199312584298743,0.0,0.000972000335537043,0.0004637448547509804,9764,3.0
carmax,780,9,4965,1,76,0.0006146493721967139,0.00010979663535640082,0.0013102189469774267,0.000665061321044047,9764,3.0
carmax,780,10,4679,1,80,0.0008054644463956912,0.00011006047939416668,0.0016203611372015705,0.0008786400640830028,9764,3.0
carmax,780,11,4413,0,83,0.0008054644463956912,0.00011006047939416668,0.0016203611372015705,0.0008786400640830028,9764,3.0
carmax,780,12,4330,0,76,0.0008054644463956912,0.00011006047939416668,0.0016203611372015705,0.0008786400640830028,9764,3.0
carmax,780,13,4254,0,87,0.0008054644463956912,0.00011006047939416668,0.0016203611372015705,0.0008786400640830028,9764,3.0
carmax,780,14,4167,1,81,0.0010042787929098308,0.00026850774934702396,0.0020273298934339193,0.0011184100088720283,9764,3.0
carmax,780,15,4085,0,76,0.0010042787929098308,0.00026850774934702396,0.0020273298934339193,0.0011184100088720283,9764,3.0
carmax,780,16,4009,0,62,0.0010042787929098308,0.00026850774934702396,0.0020273298934339193,0.0011184100088720283,9764,3.0
carmax,780,17,3947,0,71,0.0010042787929098308,0.00026850774934702396,0.0020273298934339193,0.0011184100088720283,9764,3.0
carmax,780,18,3876,1,82,0.0012030931394239703,0.00034757539825000104,0.0021676473734072613,0.0013761193974146657,9764,3.0
carmax,780,19,3793,0,69,0.0012030931394239703,0.00034757539825000104,0.0021676473734072613,0.0013761193974146657,9764,3.0
carmax,780,20,3724,1,73,0.0014019074859381098,0.00034757539825000104,0.002441462667497754,0.0016442783342037748,9764,3.0
carmax,780,21,3223,1,64,0.0016270618032749417,0.0004764281182787301,0.0027701666024446225,0.001954038098915478,9764,3.0
carmax,780,22,2377,1,33,0.0019261940431359915,0.0007457138928814595,0.003379022106539031,0.002373914397569732,9764,3.0
carmax,780,23,1550,1,28,0.0023783661966807913,0.0009264131203405652,0.004190558322592631,0.0030175441302163764,9764,3.0
carmax,780,24,846,0,18,0.0023783661966807913,0.0009264131203405652,0.004190558322592631,0.0030175441302163764,9764,3.0
carmax,780,25,390,0,5,0.0023783661966807913,0.0009264131203405652,0.004190558322592631,0.0030175441302163764,9764,3.0
carmax,780,26,0,0,0,0.0023783661966807913,0.0009264131203405652,0.004190558322592631,0.0030175441302163764,9764,3.0
carmax,780,27,0,0,0,0.0023783661966807913,0.0009264131203405652,0.004190558322592631,0.0030175441302163764,9764,3.0
carmax,780,28,0,0,0,0.0023783661966807913,0.0009264131203405652,0.004190558322592631,0.0030175441302163764,9764,3.0
carmax,780,29,0,0,0,0.0023783661966807913,0.0009264131203405652,0.004190558322592631,0.0030175441302163764,9764,3.0
carmax,780,30,0,0,0,0.0023783661966807913,0.0009264131203405652,0.004190558322592631,0.0030175441302163764,9764,3.0
carmax,780,31,0,0,0,0.0023783661966807913,0.0009264131203405652,0.004190558322592631,0.0030175441302163764,9764,3.0
carmax,780,32,0,0,0,0.0023783661966807913,0.0009264131203405652,0.004190558322592631,0.0030175441302163764,9764,3.0
carmax,780,33,0,0,0,0.0023783661966807913,0.0009264131203405652,0.004190558322592631,0.0030175441302163764,9764,3.0
carmax,780,34,0,0,0,0.0023783661966807913,0.0009264131203405652,0.004190558322592631,0.0030175441302163764,9764,3.0
carmax,780,35,0,0,0,0.0023783661966807913,0.0009264131203405652,0.004190558322592631,0.0030175441302163764,9764,3.0
carmax,780,36,0,0,0,0.0023783661966807913,0.0009264131203405652,0.004190558322592631,0.0030175441302163764,9764,3.0
carmax,800,0,0,0,0,0.0,0.0,0.0,0.0,9559,3.0
carmax,800,1,1470,0,0,0.0,0.0,0.0,0.0,9559,3.0
carmax,800,2,4055,0,31,0.0,0.0,0.0,0.0,9559,3.0
carmax,800,3,6399,0,70,0.0,0.0,0.0,0.0,9559,3.0
carmax,800,4,7964,1,98,0.00012324203124826775,0.0,0.00037172053424470866,0.00012556504269212176,9559,3.0
carmax,800,5,8624,0,113,0.00012324203124826775,0.0,0.00037172053424470866,0.00012556504269212176,9559,3.0
carmax,800,6,8423,1,132,0.0002368117673400298,0.0,0.00059698703799864,0.0002442726807019291,9559,3.0
carmax,800,7,6917,0,117,0.0002368117673400298,0.0,0.00059698703799864,0.0002442726807019291,9559,3.0
carmax,800,8,5574,0,87,0.0002368117673400298,0.0,0.00059698703799864,0.0002442726807019291,9559,3.0
carmax,800,9,4872,0,67,0.0002368117673400298,0.0,0.00059698703799864,0.0002442726807019291,9559,3.0
carmax,800,10,4609,0,68,0.0002368117673400298,0.0,0.00059698703799864,0.0002442726807019291,9559,3.0
carmax,800,11,4359,0,77,0.0002368117673400298,0.0,0.00059698703799864,0.0002442726807019291,9559,3.0
carmax,800,12,4282,0,79,0.0002368117673400298,0.0,0.00059698703799864,0.0002442726807019291,9559,3.0
carmax,800,13,4203,0,58,0.0002368117673400298,0.0,0.00059698703799864,0.0002442726807019291,9559,3.0
carmax,800,14,4145,1,64,0.0004399166280744627,0.0,0.0010786088855384553,0.0004854682723350878,9559,3.0
carmax,800,15,4080,0,69,0.0004399166280744627,0.0,0.0010786088855384553,0.0004854682723350878,9559,3.0
carmax,800,16,4011,0,68,0.0004399166280744627,0.0,0.0010786088855384553,0.0004854682723350878,9559,3.0
carmax,800,17,3943,0,84,0.0004399166280744627,0.0,0.0010786088855384553,0.0004854682723350878,9559,3.0
carmax,800,18,3859,0,68,0.0004399166280744627,0.0,0.0010786088855384553,0.0004854682723350878,9559,3.0
carmax,800,19,3791,3,78,0.0010492312102777616,0.0002474994330963465,0.0019093842797446683,0.0012764320273292995,9559,3.0
carmax,800,20,3710,0,80,0.0010492312102777616,0.0002474994330963465,0.0019093842797446683,0.0012764320273292995,9559,3.0
carmax,800,21,3218,0,55,0.0010492312102777616,0.0002474994330963465,0.0019093842797446683,0.0012764320273292995,9559,3.0
carmax,800,22,2340,1,51,0.001358919110131407,0.00043486443571612884,0.002520684746627013,0.0017032369709073514,9559,3.0
carmax,800,23,1521,2,25,0.0022906297148192973,0.001008331032805755,0.004159583098864949,0.0030159217349166045,9559,3.0
carmax,800,24,807,0,13,0.0022906297148192973,0.001008331032805755,0.004159583098864949,0.0030159217349166045,9559,3.0
carmax,800,25,391,0,8,0.0022906297148192973,0.001008331032805755,0.004159583098864949,0.0030159217349166045,9559,3.0
carmax,800,26,0,0,0,0.0022906297148192973,0.001008331032805755,0.004159583098864949,0.0030159217349166045,9559,3.0
carmax,800,27,0,0,0,0.0022906297148192973,0.001008331032805755,0.004159583098864949,0.0030159217349166045,9559,3.0
carmax,800,28,0,0,0,0.0022906297148192973,0.001008331032805755,0.004159583098864949,0.0030159217349166045,9559,3.0
carmax,800,29,0,0,0,0.0022906297148192973,0.001008331032805755,0.004159583098864949,0.0030159217349166045,9559,3.0
carmax,800,30,0,0,0,0.0022906297148192973,0.001008331032805755,0.004159583098864949,0.0030159217349166045,9559,3.0
carmax,800,31,0,0,0,0.0022906297148192973,0.001008331032805755,0.004159583098864949,0.0030159217349166045,9559,3.0
carmax,800,32,0,0,0,0.0022906297148192973,0.001008331032805755,0.004159583098864949,0.0030159217349166045,9559,3.0
carmax,800,33,0,0,0,0.0022906297148192973,0.001008331032805755,0.004159583098864949,0.0030159217349166045,9559,3.0
carmax,800,34,0,0,0,0.0022906297148192973,0.001008331032805755,0.004159583098864949,0.0030159217349166045,9559,3.0
carmax,800,35,0,0,0,0.0022906297148192973,0.001008331032805755,0.004159583098864949,0.0030159217349166045,9559,3.0
carmax,800,36,0,0,0,0.0022906297148192973,0.001008331032805755,0.004159583098864949,0.0030159217349166045,9559,3.0
carmax,820,0,0,0,0,0.0,0.0,0.0,0.0,8730,3.0
carmax,820,1,1285,0,6,0.0,0.0,0.0,0.0,8730,3.0
carmax,820,2,3623,0,25,0.0,0.0,0.0,0.0,8730,3.0
carmax,820,3,5782,0,62,0.0,0.0,0.0,0.0,8730,3.0
carmax,820,4,7224,0,93,0.0,0.0,0.0,0.0,8730,3.0
carmax,820,5,7864,0,125,0.0,0.0,0.0,0.0,8730,3.0
carmax,820,6,7712,0,116,0.0,0.0,0.0,0.0,8730,3.0
carmax,820,7,6310,1,106,0.0001482793932136354,0.0,0.0004439564064550837,0.0001584786053883125,8730,3.0
carmax,820,8,5057,0,76,0.0001482793932136354,0.0,0.0004439564064550837,0.0001584786053883125,8730,3.0
carmax,820,9,4398,0,73,0.0001482793932136354,0.0,0.0004439564064550837,0.0001584786053883125,8730,3.0
carmax,820,10,4146,0,64,0.0001482793932136354,0.0,0.0004439564064550837,0.0001584786053883125,8730,3.0
carmax,820,11,3907,0,55,0.0001482793932136354,0.0,0.0004439564064550837,0.0001584786053883125,8730,3.0
carmax,820,12,3852,0,78,0.0001482793932136354,0.0,0.0004439564064550837,0.0001584786053883125,8730,3.0
carmax,820,13,3774,1,65,0.00037279025017550587,0.0,0.0009724402901520547,0.0004234074663831411,8730,3.0
carmax,820,14,3708,0,73,0.00037279025017550587,0.0,0.0009724402901520547,0.0004234074663831411,8730,3.0
carmax,820,15,3635,2,59,0.0008218119640992466,0.0001490906852612676,0.001737537106728481,0.0009733808322889281,8730,3.0
carmax,820,16,3574,1,66,0.001046322821061117,0.0002255497044062376,0.0019645384522608924,0.0012529070267958131,8730,3.0
carmax,820,17,3507,1,52,0.0012708336780229874,0.0004485058428795629,0.0023005068528650706,0.0015376937655963152,8730,3.0
carmax,820,18,3454,3,65,0.0019443662489085985,0.000812421527817296,0.0031421688716559157,0.0024049163824761965,8730,3.0
carmax,820,19,3386,1,62,0.0021688771058704687,0.000812421527817296,0.003590384610201078,0.002699539856669264,8730,3.0
carmax,820,20,3323,0,76,0.0021688771058704687,0.000812421527817296,0.003590384610201078,0.002699539856669264,8730,3.0
carmax,820,21,2862,0,58,0.0021688771058704687,0.000812421527817296,0.003590384610201078,0.002699539856669264,8730,3.0
carmax,820,22,2109,0,44,0.0021688771058704687,0.000812421527817296,0.003590384610201078,0.002699539856669264,8730,3.0
carmax,820,23,1389,2,34,0.0031758070178764353,0.0014254711812512499,0.0053877101425068965,0.0041355376394530685,8730,3.0
carmax,820,24,743,0,16,0.0031758070178764353,0.0014254711812512499,0.0053877101425068965,0.0041355376394530685,8730,3.0
carmax,820,25,357,0,13,0.0031758070178764353,0.0014254711812512499,0.0053877101425068965,0.0041355376394530685,8730,3.0
carmax,820,26,0,0,0,0.0031758070178764353,0.0014254711812512499,0.0053877101425068965,0.0041355376394530685,8730,3.0
carmax,820,27,0,0,0,0.0031758070178764353,0.0014254711812512499,0.0053877101425068965,0.0041355376394530685,8730,3.0
carmax,820,28,0,0,0,0.0031758070178764353,0.0014254711812512499,0.0053877101425068965,0.0041355376394530685,8730,3.0
carmax,820,29,0,0,0,0.0031758070178764353,0.0014254711812512499,0.0053877101425068965,0.0041355376394530685,8730,3.0
carmax,820,30,0,0,0,0.0031758070178764353,0.0014254711812512499,0.0053877101425068965,0.0041355376394530685,8730,3.0
carmax,820,31,0,0,0,0.0031758070178764353,0.0014254711812512499,0.0053877101425068965,0.0041355376394530685,8730,3.0
carmax,820,32,0,0,0,0.0031758070178764353,0.0014254711812512499,0.0053877101425068965,0.0041355376394530685,8730,3.0
carmax,820,33,0,0,0,0.0031758070178764353,0.0014254711812512499,0.0053877101425068965,0.0041355376394530685,8730,3.0
carmax,820,34,0,0,0,0.0031758070178764353,0.0014254711812512499,0.0053877101425068965,0.0041355376394530685,8730,3.0
carmax,820,35,0,0,0,0.0031758070178764353,0.0014254711812512499,0.0053877101425068965,0.0041355376394530685,8730,3.0
carmax,820,36,0,0,0,0.0031758070178764353,0.0014254711812512499,0.0053877101425068965,0.0041355376394530685,8730,3.0
carmax,840,0,0,0,0,0.0,0.0,0.0,0.0,7180,3.0
carmax,840,1,1109,0,2,0.0,0.0,0.0,0.0,7180,3.0
carmax,840,2,3057,0,29,0.0,0.0,0.0,0.0,7180,3.0
carmax,840,3,4798,0,51,0.0,0.0,0.0,0.0,7180,3.0
carmax,840,4,5937,0,77,0.0,0.0,0.0,0.0,7180,3.0
carmax,840,5,6491,0,97,0.0,0.0,0.0,0.0,7180,3.0
carmax,840,6,6304,1,93,0.0001508727756771372,0.0,0.0006018745863786553,0.00015862944162436943,7180,3.0
carmax,840,7,5146,0,93,0.0001508727756771372,0.0,0.0006018745863786553,0.00015862944162436943,7180,3.0
carmax,840,8,4098,1,56,0.00037536951773125204,0.0,0.001052928911571819,0.0004026122065239335,7180,3.0
carmax,840,9,3565,1,56,0.000629841140351358,0.0,0.0014107538177631888,0.0006830041806595855,7180,3.0
carmax,840,10,3352,1,60,0.000896155714382185,0.00022202159607861193,0.0018530229923393632,0.0009811297760711213,7180,3.0
carmax,840,11,3170,0,50,0.000896155714382185,0.00022202159607861193,0.0018530229923393632,0.0009811297760711213,7180,3.0
carmax,840,12,3120,1,50,0.0011726356081157659,0.00025832857711753784,0.002359886118374297,0.0013013281319120829,7180,3.0
carmax,840,13,3069,0,53,0.0011726356081157659,0.00025832857711753784,0.002359886118374297,0.0013013281319120829,7180,3.0
carmax,840,14,3016,0,51,0.0011726356081157659,0.00025832857711753784,0.002359886118374297,0.0013013281319120829,7180,3.0
carmax,840,15,2965,0,59,0.0011726356081157659,0.00025832857711753784,0.002359886118374297,0.0013013281319120829,7180,3.0
carmax,840,16,2906,0,49,0.0011726356081157659,0.00025832857711753784,0.002359886118374297,0.0013013281319120829,7180,3.0
carmax,840,17,2857,0,66,0.0011726356081157659,0.00025832857711753784,0.002359886118374297,0.0013013281319120829,7180,3.0
carmax,840,18,2791,0,62,0.0011726356081157659,0.00025832857711753784,0.002359886118374297,0.0013013281319120829,7180,3.0
carmax,840,19,2729,0,58,0.0011726356081157659,0.00025832857711753784,0.002359886118374297,0.0013013281319120829,7180,3.0
carmax,840,20,2671,0,48,0.0011726356081157659,0.00025832857711753784,0.002359886118374297,0.0013013281319120829,7180,3.0
carmax,840,21,2311,1,47,0.0014864420820505052,0.00045018437991328124,0.0027538967763098723,0.0017334781413747002,7180,3.0
carmax,840,22,1679,0,37,0.0014864420820505052,0.00045018437991328124,0.0027538967763098723,0.0017334781413747002,7180,3.0
carmax,840,23,1116,0,26,0.0014864420820505052,0.00045018437991328124,0.0027538967763098723,0.0017334781413747002,7180,3.0
carmax,840,24,608,0,14,0.0014864420820505052,0.00045018437991328124,0.0027538967763098723,0.0017334781413747002,7180,3.0
carmax,840,25,288,0,3,0.0014864420820505052,0.00045018437991328124,0.0027538967763098723,0.0017334781413747002,7180,3.0
carmax,840,26,0,0,0,0.0014864420820505052,0.00045018437991328124,0.0027538967763098723,0.0017334781413747002,7180,3.0
carmax,840,27,0,0,0,0.0014864420820505052,0.00045018437991328124,0.0027538967763098723,0.0017334781413747002,7180,3.0
carmax,840,28,0,0,0,0.0014864420820505052,0.00045018437991328124,0.0027538967763098723,0.0017334781413747002,7180,3.0
carmax,840,29,0,0,0,0.0014864420820505052,0.00045018437991328124,0.0027538967763098723,0.0017334781413747002,7180,3.0
carmax,840,30,0,0,0,0.0014864420820505052,0.00045018437991328124,0.0027538967763098723,0.0017334781413747002,7180,3.0
carmax,840,31,0,0,0,0.0014864420820505052,0.00045018437991328124,0.0027538967763098723,0.0017334781413747002,7180,3.0
carmax,840,32,0,0,0,0.0014864420820505052,0.00045018437991328124,0.0027538967763098723,0.0017334781413747002,7180,3.0
carmax,840,33,0,0,0,0.0014864420820505052,0.00045018437991328124,0.0027538967763098723,0.0017334781413747002,7180,3.0
carmax,840,34,0,0,0,0.0014864420820505052,0.00045018437991328124,0.0027538967763098723,0.0017334781413747002,7180,3.0
carmax,840,35,0,0,0,0.0014864420820505052,0.00045018437991328124,0.0027538967763098723,0.0017334781413747002,7180,3.0
carmax,840,36,0,0,0,0.0014864420820505052,0.00045018437991328124,0.0027538967763098723,0.0017334781413747002,7180,3.0
carmax,860,0,0,0,0,0.0,0.0,0.0,0.0,3800,3.0
carmax,860,1,595,0,3,0.0,0.0,0.0,0.0,3800,3.0
carmax,860,2,1616,0,13,0.0,0.0,0.0,0.0,3800,3.0
carmax,860,3,2541,0,32,0.0,0.0,0.0,0.0,3800,3.0
carmax,860,4,3183,0,50,0.0,0.0,0.0,0.0,3800,3.0
carmax,860,5,3418,0,63,0.0,0.0,0.0,0.0,3800,3.0
carmax,860,6,3321,1,50,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,7,2704,0,37,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,8,2149,0,37,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,9,1824,0,40,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,10,1705,0,38,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,11,1583,0,16,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,12,1567,0,26,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,13,1541,0,26,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,14,1515,0,33,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,15,1482,0,21,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,16,1461,0,27,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,17,1434,0,34,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,18,1400,0,24,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,19,1376,0,29,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,20,1347,0,24,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,21,1146,0,22,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,22,828,0,18,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,23,539,0,10,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,24,271,0,4,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,25,139,0,2,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,26,0,0,0,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,27,0,0,0,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,28,0,0,0,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,29,0,0,0,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,30,0,0,0,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,31,0,0,0,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,32,0,0,0,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,33,0,0,0,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,34,0,0,0,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,35,0,0,0,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,860,36,0,0,0,0.00028350991380920125,0.0,0.0008625659401525249,0.0003011141222523106,3800,3.0
carmax,880,0,0,0,0,0.0,0.0,0.0,0.0,611,3.0
carmax,880,1,85,0,0,0.0,0.0,0.0,0.0,611,3.0
carmax,880,2,246,0,1,0.0,0.0,0.0,0.0,611,3.0
carmax,880,3,404,0,4,0.0,0.0,0.0,0.0,611,3.0
carmax,880,4,503,0,8,0.0,0.0,0.0,0.0,611,3.0
carmax,880,5,553,0,10,0.0,0.0,0.0,0.0,611,3.0
carmax,880,6,534,0,9,0.0,0.0,0.0,0.0,611,3.0
carmax,880,7,435,0,11,0.0,0.0,0.0,0.0,611,3.0
carmax,880,8,331,0,5,0.0,0.0,0.0,0.0,611,3.0
