lender,var,cutoff,left,right,jump,se,t,n_left,n_right,stable_across_bandwidths,flag,known_selection
honda,orig_amount,760,31583.725797188425,31351.36230243638,-232.36349475204406,141.31761922526684,-1.6442641478529714,11576,13727,False,False,False
honda,orig_amount,765,31263.859127716038,31723.296023529936,459.43689581389845,139.49939510359047,3.293468731335548,12337,13738,True,False,False
honda,orig_amount,770,31734.31596063142,31335.285437115886,-399.03052351553197,138.72160978218298,-2.876484234446812,12517,14040,True,False,False
honda,orig_amount,775,31630.058950345738,31055.064773632275,-574.9941767134624,136.70994898797682,-4.205942442155627,13349,14009,True,False,False
honda,orig_amount,780,31254.585736768317,31127.970327414845,-126.61540935347148,137.1328597471401,-0.9233046666345194,13266,14106,False,False,False
honda,orig_amount,785,30784.26399142512,31624.537897274633,840.2739058495135,137.74195752492213,6.100348223216444,13727,13667,True,False,False
honda,orig_amount,790,31274.54506542445,31358.02143557616,83.47637015171131,139.36195757410118,0.5989896497207674,13738,13402,False,False,False
honda,orig_amount,795,31292.50971170392,31167.73712589624,-124.77258580767739,140.17065775598138,-0.8901476800150998,14040,13124,False,False,False
honda,orig_amount,800,31380.757125412754,30468.028199715893,-912.7289256968616,142.4089178125905,-6.409211864793529,14009,12664,True,False,False
honda,orig_amount,805,30507.158408196694,30585.408367198652,78.2499590019579,142.70418311023508,0.5483368272499198,14106,12658,False,False,False
honda,orig_amount,810,30112.661066949815,30750.86680048254,638.2057335327263,143.30172844412618,4.453580151906994,13667,12866,True,False,False
honda,orig_amount,815,30549.483270017747,30380.41801362073,-169.06525639701795,143.55542829693627,-1.1777001984718825,13402,13022,False,False,False
honda,orig_amount,820,30802.22866559618,30252.155131868476,-550.0735337277038,143.62271708784533,-3.8299897459206056,13124,13262,False,False,False
honda,orig_amount,825,30478.296390765932,30673.72946156681,195.43307080087834,144.91413710099414,1.3486128731848732,12664,13185,False,False,False
honda,orig_amount,830,30573.031525739414,31055.937324917988,482.90579917857394,145.08420246679862,3.3284519676708646,12658,13057,True,False,False
honda,orig_amount,835,30995.65136002785,31052.477337503216,56.825977475367836,145.71581930966204,0.38997809396800237,12866,12629,False,False,False
honda,orig_amount,840,31095.778218327952,31195.024187991774,99.2459696638216,147.37647227402798,0.673418003107621,13022,11926,False,False,False
honda,orig_amount,845,31262.223662523367,30836.93610038581,-425.28756213755696,149.22707025908667,-2.849935748247128,13262,11135,True,False,False
honda,orig_amount,850,30927.91338614204,30521.311589415724,-406.60179672631784,152.80316608937653,-2.660951386887437,13185,10280,True,False,False
honda,orig_amount,855,30482.190576746878,30304.80279515468,-177.38778159219873,159.91342880108252,-1.1092738297347917,13057,8791,False,False,False
honda,orig_amount,860,30129.496092036956,30183.205020477024,53.70892844006812,170.50384974455048,0.31500126548775903,12629,7196,False,False,False
honda,orig_amount,865,30109.276647018178,29555.696954632294,-553.5796923858834,186.7033924428432,-2.965022140962728,11926,5499,True,False,False
honda,orig_amount,870,29243.0770106779,30332.031537981133,1088.9545273032345,213.45849492248874,5.10148133340234,11135,3910,True,False,False
honda,orig_amount,875,29548.971149233996,29628.491084812504,79.51993557850801,263.03246158923173,0.3023198547359961,10280,2322,False,False,False
santander,orig_apr,480,0.20517203057344438,0.20218601218422338,-0.0029860183892209957,0.001448847910242802,-2.0609605522505055,2159,4982,False,False,False
santander,orig_apr,485,0.20456710548538187,0.19732591537431954,-0.0072411901110623345,0.001329466741269162,-5.446687672795489,2516,5840,True,True,False
santander,orig_apr,490,0.20051211692603793,0.19770564131242593,-0.0028064756136119973,0.0012238501598154396,-2.293152957577113,2972,6779,False,False,False
santander,orig_apr,495,0.19780141143611962,0.2038344779251895,0.0060330664890698715,0.0011215690988445224,5.3791304479459505,3519,8057,True,True,False
santander,orig_apr,500,0.19931660954554284,0.21129133989362053,0.011974730348077695,0.0010296433920796966,11.629978340259017,4295,8871,True,True,False
santander,orig_apr,505,0.21149216446607375,0.2088088383700341,-0.0026833260960396343,0.0009530202295017859,-2.815602453100505,4982,9819,False,False,False
santander,orig_apr,510,0.21258175554214104,0.20923192751829173,-0.0033498280238493106,0.0008824172248226108,-3.7961951893252253,5840,10768,True,False,False
santander,orig_apr,515,0.21054090244667928,0.2083574559748265,-0.0021834464718527846,0.0008165787494985722,-2.6738957794254996,6779,12213,False,False,False
santander,orig_apr,520,0.2074039326959168,0.20722685175535158,-0.00017708094056523294,0.0007613277044693722,-0.23259489905027725,8057,13023,False,False,False
santander,orig_apr,525,0.20726642667583112,0.20354842788537345,-0.0037179987904576717,0.0007247292225434884,-5.130190248723643,8871,14232,True,False,False
santander,orig_apr,530,0.2029175385114477,0.20246313384944392,-0.0004544046620037767,0.0006940388984145287,-0.6547250637418516,9819,15373,False,False,False
santander,orig_apr,535,0.20095412956636807,0.20220787109659424,0.0012537415302261712,0.0006614969419398223,1.8953096389978876,10768,17281,False,False,False
santander,orig_apr,540,0.19951635930977565,0.20190668840222625,0.0023903290924505993,0.0006314315969422144,3.7855709217373086,12213,18040,True,False,False
santander,orig_apr,545,0.19973148005701288,0.19955205894101236,-0.00017942111600052768,0.0006122467231390544,-0.2930536158374461,13023,19217,False,False,False
santander,orig_apr,550,0.1997243221263485,0.19589942337135052,-0.003824898754997974,0.00058974129770674,-6.485723095654694,14232,20307,True,False,False
santander,orig_apr,555,0.1948056655166384,0.19547257854532651,0.0006669130286881264,0.00056729808238132,1.1755954222313911,15373,22299,False,False,False
santander,orig_apr,560,0.19312898182748545,0.19466465495556487,0.0015356731280794234,0.0005486860073418159,2.7988195571438044,17281,22887,True,False,False
santander,orig_apr,565,0.19351232931206883,0.19330924887841028,-0.0002030804336585479,0.0005396386679333218,-0.3763266899243786,18040,23734,False,False,False
santander,orig_apr,570,0.19286451020535844,0.19403649924056224,0.0011719890352037965,0.000525454011338649,2.230431226927038,19217,24868,False,False,False
santander,orig_apr,575,0.19285246969009057,0.19374481682742103,0.0008923471373304681,0.0005101258482556456,1.7492686175025487,20307,26571,False,False,False
santander,orig_apr,580,0.192237923922086,0.19429373436015576,0.002055810438069766,0.0004963448035712191,4.1418997907868365,22299,26576,True,False,False
santander,orig_apr,585,0.19333202999303467,0.19170198649559964,-0.0016300434974350353,0.0004900372635030961,-3.3263664191217908,22887,27093,True,False,False
santander,orig_apr,590,0.19085912323301293,0.18953983146099215,-0.0013192917720207809,0.0004826302304946966,-2.733545660139244,23734,27648,True,False,False
santander,orig_apr,595,0.1877932185363493,0.18806593827259757,0.0002727197362482614,0.0004758814952555434,0.5730832969283955,24868,28049,False,False,False
santander,orig_apr,600,0.18645271508877737,0.18420292441183495,-0.0022497906769424203,0.0004742552647437976,-4.743839118281171,26571,26843,True,False,False
santander,orig_apr,605,0.18234555753700085,0.18181727592583796,-0.0005282816111628896,0.00048012367472259984,-1.1003031905646268,26576,25794,False,False,False
santander,orig_apr,610,0.17971688244763193,0.18037088125976355,0.0006539988121316287,0.00048343031165782614,1.3528295523896143,27093,24767,True,False,False
santander,orig_apr,615,0.17814863934922395,0.17964071884341248,0.0014920794941885307,0.00048647727845965147,3.067110346680424,27648,23796,False,False,False
santander,orig_apr,620,0.17734756048683373,0.17859593393121695,0.0012483734443832217,0.0005002562557210544,2.495467932897418,28049,21346,False,False,False
santander,orig_apr,625,0.17721260932044913,0.17624347222002668,-0.0009691371004224569,0.0005251657041242932,-1.8453929737062325,26843,19082,False,False,False
santander,orig_apr,630,0.17516189433837198,0.17397704053108476,-0.0011848538072872228,0.000550326333606176,-2.1530022005727365,25794,17384,False,False,False
santander,orig_apr,635,0.17320259870744714,0.17056377417012497,-0.002638824537322171,0.0005838271346941541,-4.519873059179675,24767,15534,True,False,False
santander,orig_apr,640,0.1685252130017368,0.17296073632260958,0.00443552332087277,0.0006321584855646831,7.016473593501929,23796,13389,True,False,False
santander,orig_apr,645,0.16998975062937535,0.1686624179618175,-0.0013273326675578567,0.0006795816885315834,-1.9531613196139985,21346,11924,False,False,False
santander,orig_apr,650,0.16757814979871186,0.16631393957677085,-0.001264210221941009,0.0007220614467683036,-1.7508346797896148,19082,11048,False,False,False
santander,orig_apr,655,0.16508832586702013,0.16390521980643272,-0.0011831060605874133,0.0007735063698632126,-1.5295362865552542,17384,9952,False,False,False
santander,orig_apr,660,0.1609509819427626,0.16433487137347802,0.003383889430715409,0.00083281201757679,4.063209174816446,15534,8940,True,False,False
santander,orig_apr,665,0.16127059436320124,0.1586898387278123,-0.002580755635388926,0.0008981253790773122,-2.8734914918452272,13389,8052,True,False,False
santander,orig_apr,670,0.15982872767723172,0.1552506151767,-0.0045781125005317225,0.0009481255380221244,-4.828593173518012,11924,7491,True,False,False
santander,orig_apr,675,0.15774630325869035,0.15182999164816294,-0.005916311610527414,0.0009793244777071305,-6.041216925751857,11048,7124,True,True,False
santander,orig_apr,680,0.14999851657196717,0.1590893186234598,0.009090802051492625,0.0010269550276827924,8.852190998085854,9952,6614,True,True,False
santander,orig_apr,685,0.15186506955670143,0.15648638981190285,0.004621320255201428,0.0010837528291900611,4.264182875218102,8940,6122,True,False,False
santander,orig_apr,690,0.15241161901224795,0.1510739012886516,-0.0013377177235963378,0.001139616783632066,-1.1738311885271693,8052,5734,False,False,False
santander,orig_apr,695,0.14718269181295637,0.14856196734373694,0.0013792755307805715,0.0011853200724629405,1.1636312948911907,7491,5375,False,False,False
santander,orig_apr,700,0.14636144245823035,0.1390748761674314,-0.0072865662907989626,0.0012466492872325093,-5.8449207531131115,7124,4853,True,True,False
santander,orig_apr,705,0.1372653385093908,0.13911052067303703,0.0018451821636462362,0.0012905450831232476,1.4297696281796772,6614,4604,False,False,False
santander,orig_apr,710,0.13700666297726968,0.1343098863454161,-0.0026967766318535813,0.001330904353705589,-2.026273807238697,6122,4381,True,False,False
santander,orig_apr,715,0.13090798085162997,0.13498409069569314,0.004076109844063175,0.0013877200969810535,2.937270889807418,5734,4014,True,False,False
santander,orig_apr,720,0.1333310735704083,0.12437045525018864,-0.00896061832021966,0.0014381138838749465,-6.230812747649438,5375,3814,True,True,False
santander,orig_apr,725,0.11933406548803759,0.13148802236843815,0.012153956880400565,0.0015016990383039965,8.093470509328634,4853,3552,True,True,False
santander,orig_apr,730,0.12042822635697718,0.12872307413054712,0.008294847773569938,0.0015619649221252081,5.310521162206367,4604,3258,True,True,False
santander,orig_apr,735,0.12680669970642766,0.11546733380365501,-0.011339365902772652,0.0016559141651651978,-6.847798117386967,4381,2819,True,True,False
santander,orig_apr,740,0.11191237059297018,0.12108968363070918,0.009177313037738999,0.0017014452623216687,5.393833842892073,4014,2738,True,True,False
santander,orig_apr,745,0.11054186764820904,0.11225253643504617,0.0017106687868371218,0.0017818185942507752,0.9600689948779153,3814,2378,False,False,False
santander,orig_apr,750,0.1059425533405664,0.10031283175925067,-0.005629721581315736,0.0018124568817760062,-3.1061271790362452,3552,2260,True,True,False
santander,orig_apr,755,0.09606168810000436,0.09760532291648578,0.0015436348164814262,0.0018765721408953964,0.8225821874052169,3258,2043,False,False,False
santander,orig_apr,760,0.08881016376038763,0.09128441729716445,0.002474253536776827,0.0019096764379064588,1.2956401868210214,2819,2029,False,False,False
santander,orig_apr,765,0.08775031455785184,0.08272960311335198,-0.005020711444499865,0.0019445753741137806,-2.581906318127679,2738,1877,True,False,False
santander,orig_apr,770,0.0791350243147805,0.08513339785891189,0.00599837354413138,0.001979599833250453,3.030093983329046,2378,1869,True,True,False
santander,orig_apr,775,0.07989398860054023,0.08201453458122286,0.0021205459806826338,0.0020217850512766564,1.0488483824448176,2260,1699,False,False,False
santander,orig_apr,780,0.07816102380201406,0.08106663198566587,0.002905608183651806,0.002053220326470289,1.4151468043601856,2043,1684,False,False,False
santander,orig_apr,785,0.07862879893528296,0.07506774165406,-0.003561057281222968,0.0020646667264141933,-1.724761306832134,2029,1575,False,False,False
santander,orig_apr,790,0.07473852561078377,0.07397522472702144,-0.0007633008837623356,0.0020547648804028814,-0.3714784552929841,1877,1585,False,False,False
santander,orig_apr,795,0.0708697163914754,0.07193443422923536,0.0010647178377599514,0.002036884216417187,0.5227188807190796,1869,1482,False,False,False
santander,orig_apr,800,0.06801838556464156,0.07108909317528904,0.003070707610647483,0.0020327250066486664,1.5106360184499958,1699,1503,False,False,False
santander,orig_apr,805,0.06803604928392144,0.06387641865042405,-0.004159630633497391,0.002020515392031384,-2.0586978203196886,1684,1396,False,False,False
santander,orig_apr,810,0.06262891366954784,0.061349846967545814,-0.0012790667020020283,0.0020070657093374084,-0.6372819265714454,1575,1384,False,False,False
santander,orig_amount,480,23639.385541029227,23086.653892319297,-552.7316487099306,248.63870507040943,-2.2230314003341043,2159,4982,False,False,False
santander,orig_amount,485,22976.980558418945,23940.370696721704,963.3901383027587,228.13607070581043,4.222875125893987,2516,5840,True,False,False
santander,orig_amount,490,23418.72808140402,24134.702258433295,715.9741770292749,211.08503666152527,3.391875560451682,2972,6779,True,False,False
santander,orig_amount,495,23839.25618601866,24279.417273375413,440.1610873567515,194.1985985646196,2.266551306807129,3519,8057,True,False,False
santander,orig_amount,500,24593.137561951182,23861.52200846394,-731.6155534872414,180.85416270750474,-4.045334332008064,4295,8871,True,False,False
santander,orig_amount,505,24333.081692196916,24258.919755323157,-74.16193687375926,169.12304896350017,-0.43850875045284193,4982,9819,False,False,False
santander,orig_amount,510,24076.726049154393,24455.013997702456,378.28794854806256,158.09005472618549,2.3928636700345467,5840,10768,False,False,False
santander,orig_amount,515,24465.722788596886,24475.881850131886,10.159061534999637,148.6147036845322,0.06835838771757408,6779,12213,False,False,False
santander,orig_amount,520,24913.695815000417,24283.3593061371,-630.3365088633182,140.85813352991678,-4.474974167746169,8057,13023,True,False,False
santander,orig_amount,525,24516.577796870966,24976.45520561236,459.8774087413949,134.53079784889675,3.4183801485955896,8871,14232,True,False,False
santander,orig_amount,530,24776.411575513535,25469.96511790295,693.5535423894144,129.5524346309934,5.353458191386953,9819,15373,True,False,False
santander,orig_amount,535,25539.14265051037,25370.236946397345,-168.90570411302542,124.37591997895665,-1.3580257668976667,10768,17281,False,False,False
santander,orig_amount,540,25744.87431931831,25475.61521290642,-269.25910641188966,119.55260527439756,-2.2522228252064034,12213,18040,False,False,False
santander,orig_amount,545,25724.690986300848,25647.505264871543,-77.18572142930498,116.25849606136842,-0.6639146732859986,13023,19217,False,False,False
santander,orig_amount,550,25836.991255205852,25841.932392013103,4.941136807250587,112.58132617060416,0.04388948838427127,14232,20307,False,False,False
santander,orig_amount,555,26024.874182325228,25854.79741386251,-170.07676846271715,108.79051050931353,-1.5633419465216767,15373,22299,True,False,False
santander,orig_amount,560,26119.491892010396,26008.159014603454,-111.3328774069414,105.46308042766461,-1.0556573632732338,17281,22887,False,False,False
santander,orig_amount,565,26242.63779451168,26136.85754862958,-105.78024588209882,104.53567574541361,-1.0119056975315894,18040,23734,False,False,False
santander,orig_amount,570,26166.164317009298,26444.164530956383,278.0002139470853,102.25715264691641,2.7186383226119335,19217,24868,True,False,False
santander,orig_amount,575,26498.61427841188,26581.556809423055,82.94253101117647,99.71232041377266,0.8318182815021534,20307,26571,False,False,False
santander,orig_amount,580,26708.817795011466,26675.249793477924,-33.568001533541974,97.9129090288084,-0.3428352999262379,22299,26576,False,False,False
santander,orig_amount,585,26762.177615853878,26902.605438568702,140.4278227148243,97.21594949125264,1.4444936602451204,22887,27093,False,False,False
santander,orig_amount,590,26944.05828916204,26994.954692421554,50.896403259514045,96.1455707828458,0.5293681533647407,23734,27648,False,False,False
santander,orig_amount,595,27166.25347904508,26915.91146716092,-250.34201188416046,94.90710132529931,-2.6377584858070784,24868,28049,True,False,False
santander,orig_amount,600,27311.425192312752,26985.510293296047,-325.914899016705,94.55473337804293,-3.446838538623467,26571,26843,True,False,False
santander,orig_amount,605,27288.993218298805,27130.984918268612,-158.0083000301929,96.07397970370599,-1.644652386811638,26576,25794,True,False,False
santander,orig_amount,610,27414.65423643822,27441.092207588208,26.437971149989608,97.52731494409026,0.27108273374639474,27093,24767,False,False,False
santander,orig_amount,615,27632.547534251575,27738.563021787108,106.01548753553288,99.22841033275353,1.0683985280024089,27648,23796,False,False,False
santander,orig_amount,620,28026.699773564393,27933.707808611896,-92.99196495249635,103.49472245337749,-0.8985189075161543,28049,21346,False,False,False
santander,orig_amount,625,28267.583976520797,28275.021703590905,7.43772707010794,109.21618402835036,0.06810096082625679,26843,19082,False,False,False
santander,orig_amount,630,28438.667227627815,29132.557605073893,693.8903774460778,114.93095609111802,6.037454146783195,25794,17384,True,False,False
santander,orig_amount,635,29139.40902314982,29203.108261212958,63.69923806313818,121.53609435682529,0.5241178630943962,24767,15534,False,False,False
santander,orig_amount,640,29690.881093087082,28809.067800801397,-881.8132922856857,129.6034371157098,-6.803934462775119,23796,13389,True,False,False
santander,orig_amount,645,29259.974509269654,29019.172364698337,-240.8021445713166,139.36857116506883,-1.7278080887125502,21346,11924,False,False,False
santander,orig_amount,650,29028.820355351156,29092.628701873215,63.808346522058855,147.7271037093666,0.4319339167956158,19082,11048,False,False,False
santander,orig_amount,655,29259.95685329808,28986.662117584445,-273.2947357136363,156.66750099734028,-1.7444251933161046,17384,9952,True,False,False
santander,orig_amount,660,28870.472431504455,29588.526350189866,718.0539186854112,169.0319689203112,4.248036174884363,15534,8940,True,False,False
santander,orig_amount,665,29518.080043632737,29664.93616351986,146.85611988712117,181.13497244249214,0.8107551949071898,13389,8052,False,False,False
santander,orig_amount,670,29834.447146797567,29748.64305138485,-85.80409541271729,190.70868358261805,-0.4499223307550418,11924,7491,False,False,False
santander,orig_amount,675,29910.5093922597,29694.352530717308,-216.15686154239302,197.63893063702426,-1.093695765534059,11048,7124,False,False,False
santander,orig_amount,680,29983.758481946734,29521.96093834331,-461.79754360342486,207.4053132378567,-2.226546352136244,9952,6614,True,False,False
santander,orig_amount,685,29816.572481113286,29681.922382299876,-134.6500988134103,219.5455897067779,-0.6133127019005353,8940,6122,False,False,False
santander,orig_amount,690,30130.393440971606,29542.080701298964,-588.3127396726413,231.41601688878947,-2.5422299959270496,8052,5734,True,False,False
santander,orig_amount,695,30254.576304880535,29870.078277141216,-384.4980277393188,242.9639193716899,-1.5825313846337317,7491,5375,False,False,False
santander,orig_amount,700,29967.441337312444,30668.13461725848,700.6932799460374,257.17595263687,2.724567646242608,7124,4853,True,False,False
santander,orig_amount,705,30450.658471443094,31114.17605715975,663.5175857166578,268.7988884763634,2.4684536066264413,6614,4604,True,False,False
santander,orig_amount,710,31088.091528360812,30969.07164583508,-119.0198825257321,277.56978715918365,-0.42879264254173066,6122,4381,False,False,False
santander,orig_amount,715,31169.885854421245,30539.042908443727,-630.842945977518,290.1413510570562,-2.1742607307755413,5734,4014,False,False,False
santander,orig_amount,720,30582.717876438965,31285.6434134841,702.9255370451356,301.1208125061741,2.3343638428536817,5375,3814,False,False,False
santander,orig_amount,725,31220.203946186088,31121.175409386182,-99.02853679990585,315.54175947569104,-0.31383654881196443,4853,3552,False,False,False
santander,orig_amount,730,31861.91135569044,30733.934766156253,-1127.976589534188,330.53452032094924,-3.4125833163777326,4604,3258,True,False,False
santander,orig_amount,735,30720.896892038545,31894.627679048124,1173.7307870095792,356.908382201324,3.288605271107093,4381,2819,True,False,False
santander,orig_amount,740,31809.490109332604,31233.082560952807,-576.4075483797969,369.78794179784387,-1.558751606602976,4014,2738,False,False,False
santander,orig_amount,745,31926.87309787279,31948.583060116347,21.70996224355622,395.6312752516372,0.054874231643461,3814,2378,False,False,False
santander,orig_amount,750,32596.64317073388,33331.223419971495,734.5802492376133,408.92917339137864,1.7963508036012876,3552,2260,False,False,False
santander,orig_amount,755,33709.54115428813,33603.372078892,-106.16907539612293,430.6512920270656,-0.24653142196877564,3258,2043,False,False,False
santander,orig_amount,760,34861.988895248716,33382.636131377454,-1479.3527638712621,447.4281706036993,-3.306346942516433,2819,2029,True,True,False
santander,orig_amount,765,33790.93780639598,34729.21182813129,938.2740217353057,466.29179303621953,2.012203593860861,2738,1877,False,False,False
santander,orig_amount,770,34802.96389651907,34075.450793762015,-727.5131027570533,486.3718247733229,-1.4957961495736642,2378,1869,True,False,False
santander,orig_amount,775,34821.42784339024,34531.83794868642,-289.58989470381493,517.2670049031013,-0.5598460600789011,2260,1699,False,False,False
santander,orig_amount,780,34320.960620900136,35365.30873952537,1044.348118625232,537.7215130441816,1.9421728409430843,2043,1684,True,False,False
santander,orig_amount,785,34580.79083083126,35645.79323968185,1065.0024088505888,554.5026850338974,1.920644277467266,2029,1575,True,False,False
santander,orig_amount,790,35781.58048544488,35077.03754769183,-704.5429377530527,563.0489796944609,-1.2512995550322703,1877,1585,False,False,False
santander,orig_amount,795,35949.33094900511,33912.65148252024,-2036.6794664848712,567.2201782140654,-3.590632958258831,1869,1482,True,True,False
santander,orig_amount,800,34568.157476289736,34822.32995718511,254.17248089537316,570.8653242828161,0.4452407075428738,1699,1503,False,False,False
santander,orig_amount,805,34746.04733168063,35111.1618953642,365.11456368357176,572.3537882008754,0.6379176153114405,1684,1396,False,False,False
santander,orig_amount,810,34612.94112918738,35100.100810242286,487.159681054909,577.1658939232949,0.8440548656529804,1575,1384,False,False,False
toyota,orig_apr,650,0.09304750163361679,0.08246892096467937,-0.010578580668937423,0.001326156625128484,-7.976871259767317,1424,2890,True,True,False
toyota,orig_apr,655,0.08070387708069335,0.08190008065157611,0.0011962035708827645,0.001088258647750894,1.0991905034294562,1786,3140,False,False,False
toyota,orig_apr,660,0.07612443026878904,0.08165650987233895,0.005532079603549914,0.000966099646746467,5.726199799555142,1968,3497,True,True,False
toyota,orig_apr,665,0.07698396111580633,0.07782171822484318,0.0008377571090368574,0.0008768039568845134,0.9554668434818675,2186,3836,False,False,False
toyota,orig_apr,670,0.07690087356186504,0.07463808245102364,-0.0022627911108413917,0.0007900726597250549,-2.8640291281928962,2440,4571,False,False,False
toyota,orig_apr,675,0.07267634003694629,0.07445805721449418,0.0017817171775478952,0.0006854032621001774,2.5995166292154037,2890,5153,False,False,False
toyota,orig_apr,680,0.07101003803701583,0.07291090395000266,0.0019008659129868266,0.0006281175292650111,3.0262901836398615,3140,5716,False,False,False
toyota,orig_apr,685,0.0706190463112585,0.06929561211236755,-0.0013234341988909437,0.00056982769023194,-2.3225164757301617,3497,6261,False,False,False
toyota,orig_apr,690,0.07120528807119385,0.06270809703834063,-0.008497191032853221,0.0005274708749247448,-16.10930846952551,3836,6842,True,True,False
toyota,orig_apr,695,0.06231042333930157,0.06201029082209465,-0.00030013251720691775,0.0004670906867674715,-0.642557271445514,4571,7014,False,False,False
toyota,orig_apr,700,0.05930637731950221,0.06105708842961813,0.0017507111101159184,0.0004285702077427493,4.085004226814545,5153,7396,True,False,False
toyota,orig_apr,705,0.058882128043267846,0.06061018688833451,0.00172805884506666,0.00040007372062793783,4.31935104948752,5716,7759,False,False,False
toyota,orig_apr,710,0.0597501009417378,0.06060896684666143,0.0008588659049236294,0.00037632774110632375,2.2822285234640045,6261,8218,False,False,False
toyota,orig_apr,715,0.06029464408460487,0.06029032697070891,-4.317113895965785e-06,0.00035926436574810285,-0.01201653798025913,6842,8436,False,False,False
toyota,orig_apr,720,0.059608160372305055,0.060719112715270286,0.001110952342965231,0.0003494975403770182,3.178712908156087,7014,8771,True,False,False
toyota,orig_apr,725,0.05954145035929035,0.06089715220058254,0.0013557018412921895,0.0003399228120644556,3.988263785706514,7396,8668,True,False,False
toyota,orig_apr,730,0.06089056742189898,0.05925139502406694,-0.0016391723978320394,0.0003292923111749825,-4.977864171754075,7759,8789,True,False,False
toyota,orig_apr,735,0.05965956410596712,0.059290018788898044,-0.00036954531706907823,0.00032165318550877455,-1.14889369581262,8218,8515,False,False,False
toyota,orig_apr,740,0.059141851481309765,0.05893480043881814,-0.00020705104249162803,0.0003124170456457819,-0.6627392627173815,8436,8845,False,False,False
toyota,orig_apr,745,0.058881748797309084,0.05827031152897381,-0.000611437268335277,0.0003071784131740893,-1.9904955625535867,8771,8581,True,False,False
toyota,orig_apr,750,0.05795123243897535,0.058379832647466275,0.0004286002084909271,0.00030243074671710554,1.417184638610309,8668,8796,True,False,False
toyota,orig_apr,755,0.05803777514074155,0.05798478351190764,-5.2991628833910787e-05,0.0003003851383083359,-0.1764122856821117,8789,8475,False,False,False
toyota,orig_apr,760,0.057887624056403214,0.05779886133127189,-8.876272513132222e-05,0.00029683201975733034,-0.29903352476558487,8515,8764,False,False,False
toyota,orig_apr,765,0.05759906799092353,0.05708851389400642,-0.0005105540969171096,0.0002936268432747876,-1.7387854980251685,8845,8288,False,False,False
toyota,orig_apr,770,0.05676155081780573,0.05681741893593597,5.5868118130242284e-05,0.000290326390242697,0.19243210403139582,8581,8633,False,False,False
toyota,orig_apr,775,0.0561003444159921,0.055994193212662434,-0.00010615120332966438,0.0002884111187181811,-0.36805516999984067,8796,8406,False,False,False
toyota,orig_apr,780,0.05492154027697189,0.05589281176836995,0.0009712714913980638,0.00028685913262429505,3.385883107546577,8475,8763,True,False,False
toyota,orig_apr,785,0.05522767108446644,0.05512777883889178,-9.989224557466203e-05,0.0002859403056339451,-0.34934650207215634,8764,8500,False,False,False
toyota,orig_apr,790,0.054988594862197156,0.0549870897778022,-1.5050843949551695e-06,0.0002862744974175986,-0.005257486812594594,8288,8940,False,False,False
toyota,orig_apr,795,0.05480786906822474,0.05503738332271481,0.00022951425449006801,0.00028567024768667154,0.803423724901879,8633,8631,False,False,False
toyota,orig_apr,800,0.054954708642397564,0.05467178500034727,-0.0002829236420502923,0.0002851399821490231,-0.9922271858122919,8406,8851,False,False,False
toyota,orig_apr,805,0.054622150362008424,0.05432082548763722,-0.00030132487437120603,0.0002832757574168995,-1.0637157133349167,8763,8554,False,False,False
toyota,orig_apr,810,0.054117192867959484,0.05413391533838275,1.6722470423266578e-05,0.00028201244221786383,0.0592969242482852,8500,8921,False,False,False
toyota,orig_apr,815,0.053383865035194135,0.05419177779681567,0.0008079127616215376,0.0002804234944544182,2.8810451962785195,8940,8479,True,False,False
toyota,orig_apr,820,0.05361867213857176,0.05353921647052918,-7.94556680425787e-05,0.00027990638014254446,-0.28386515520694916,8631,8700,False,False,False
toyota,orig_apr,825,0.05343880503507774,0.05273101619886005,-0.0007077888362176862,0.00028134452505115614,-2.5157370170576123,8851,8233,False,False,False
toyota,orig_apr,830,0.05283684613080946,0.05220711116328292,-0.0006297349675265379,0.00028200723062710755,-2.2330454652746963,8554,8371,False,False,False
toyota,orig_apr,835,0.05199782762037404,0.05215679275719857,0.0001589651368245279,0.00028275424911118976,0.5622024684835655,8921,7904,False,False,False
toyota,orig_apr,840,0.05147872962887397,0.052574788226713666,0.0010960585978396983,0.00028857403621132034,3.798188541941673,8479,7575,True,False,False
toyota,orig_apr,845,0.05255565009187624,0.05200592736343561,-0.0005497227284406297,0.0002899325299723331,-1.896036738247644,8700,7079,False,False,False
toyota,orig_apr,850,0.05271456007788215,0.05205078894720318,-0.0006637711306789751,0.0002960125145863263,-2.2423752306776175,8233,6722,False,False,False
toyota,orig_apr,855,0.052344872199893464,0.05238009795510341,3.522575520994303e-05,0.0003039542694033723,0.11589162830016236,8371,5849,False,False,False
toyota,orig_apr,860,0.052282599546849814,0.052678023542068776,0.0003954239952189617,0.0003196317033632242,1.237123824258473,7904,4977,False,False,False
toyota,orig_apr,865,0.052726941364253196,0.05189853352450994,-0.0008284078397432573,0.00033707526454242745,-2.4576346201724517,7575,4283,True,False,False
toyota,orig_apr,870,0.05218756736654953,0.05205206721694775,-0.00013550014960177909,0.0003760656581207943,-0.3603098200427961,7079,3199,False,False,False
toyota,orig_apr,875,0.051889804155165246,0.05175787714507069,-0.0001319270100945541,0.00042623266026906096,-0.3095187731772471,6722,2321,False,False,False
toyota,orig_apr,880,0.05110582649166259,0.0522075058442863,0.0011016793526237093,0.000507756503600749,2.169700131482637,5849,1555,False,False,False
